ID,Date,Time,Time_Zone,Username,Tweet,Hashtags
970330713286328320,2018-03-04,16:10:44,UTC,SmithParkCCL,"This is why cats are my favorite of all creatures on earth. Its worth watching the entire thing, with the sound on.https://twitter.com/hawaiidelilah/status/969773300728639489
",None
970024850189266944,2018-03-03,19:55:21,UTC,SmithParkCCL,"Getting fired up before I finally see Hamilton for the first time next week.https://twitter.com/alyankovic/status/969953266250461185
",None
967903455540002816,2018-02-25,23:25:41,UTC,SmithParkCCL,"Someone help me out. These folks who are making threats against the MSDHS survivors...Does this not violate 18 USC 875 Interstate Threats or Extortion? Is it a felony? #neveragain
",neveragain
966771094471323648,2018-02-22,20:26:05,UTC,SmithParkCCL,"@TheRickyDavila Its what we have in CO: paper & mail in or drop off, plus you can track your ballot online to verify it has been received & signature accepted. Way better than when I waited 3 hrs to vote in SC.
",None
966056447061540865,2018-02-20,21:06:20,UTC,SmithParkCCL,"If only *this* biped could trick Athena in the same way. In 4 years I have clipped one claw, once. She is 6 pounds of pure, black Murder Floof.https://twitter.com/thefuckingcat/status/965818106525376512
",None
965251154635444224,2018-02-18,15:46:23,UTC,SmithParkCCL,"@HoarseWisperer My neighbor has done this, but Im not sure exactly *which* neighbor. I want to thank him or her properly, and cant. I need to get to know my neighbors better. There are obviously great ones close by.
",None
963292148526272513,2018-02-12,06:01:59,UTC,SmithParkCCL,"@IjeomaOluo This artists work is so beautiful. I love all of these examples, including the new one of Michelle Obama. I have no problem understanding why she was chosen for this honor.
",None
963165399238950912,2018-02-12,21:38:20,UTC,SmithParkCCL,"@StephMillerShow @fakedansavage This makes me so happy. In some small corner of the world, at least something can still turn out all right.
",None
963097711951015937,2018-02-12,17:09:22,UTC,SmithParkCCL,"@RandyRainbow Oh, that voice!  Theres nothing you cant do.
",None
962383983152570368,2018-02-10,17:53:16,UTC,SmithParkCCL,"@benjaminwittes Hang on... How did my cat get on your amicus brief?pic.twitter.com/1oWLa7DuD3
",None
962024965565378560,2018-02-09,18:06:40,UTC,SmithParkCCL,"@krassenstein Yes. Really me. Really my face. Im not afraid. Let history judge me.
",None
961692038977617920,2018-02-08,20:03:44,UTC,SmithParkCCL,"@healthnet @GeorgeLakoff @AdyBarkan Healthnet took over for UHC Jan 1 to process Tricare claims for our military retiree health care. I have yet to hear word one from them how to log in to monitor my referrals, of which I have several for lupus. Ive already had meds denied. Gosh, this will be fun. 
",None
961309375921930241,2018-02-07,18:43:10,UTC,SmithParkCCL,"I straight up started to cry over this. https://twitter.com/yashar/status/961261959025868800
",None
961284492647317504,2018-02-07,17:04:17,UTC,SmithParkCCL,"Ah, yes. So it is. Wont you take a ride (ride, ride, ride...)https://twitter.com/jtothehd/status/961112843281199109
",None
959911721438597120,2018-02-03,22:09:23,UTC,SmithParkCCL,"I say this every Super Bowl Eve.https://twitter.com/hoarsewisperer/status/959885187139227648
",None
959908380021161984,2018-02-03,21:56:06,UTC,SmithParkCCL,"@ChelseaClinton I love all these cheerful bless your heart answers that Chelsea gives. 
",None
959567442178596864,2018-02-02,23:21:20,UTC,SmithParkCCL,"@HoarseWisperer I realized how far Ive come from being sick and struggling in a new town in 2015, to having good friends willing to come over to my house several nights a week in their jammies, so now we all feel comfortable and loved.
",None
959565226516520960,2018-02-02,23:12:32,UTC,SmithParkCCL,"@Captain_V_Smith Youve been pronouncing it that way for over 20 years anyway.
",None
958824248394395648,2018-01-31,22:08:09,UTC,SmithParkCCL,"@IvankaToWorkDay No. Unequivocally no.
",None
958743766336126976,2018-01-31,16:48:21,UTC,SmithParkCCL,"This was cool and creepy. https://twitter.com/nick_offerman/status/958741129192792069
",None
958522117212876800,2018-01-30,02:07:35,UTC,SmithParkCCL,"@GeorgeLakoff @Alyssa_Milano Yet another reason not to watch. Too afraid Id see my parents name flash by.
",None
958506794585702401,2018-01-30,01:06:42,UTC,SmithParkCCL,"@syberghost With your name right above the cat in the picture, I keep reading it as magic treat machine. I suspect the cat sees you that way too.
",None
958499911095353344,2018-01-30,00:39:21,UTC,SmithParkCCL,"The answer is no. No other picture captures Twitter so perfectly.https://twitter.com/nomagryan/status/958356265478090752
",None
958492134801252352,2018-01-30,00:08:27,UTC,SmithParkCCL,"@rudepundit Nope. Not watching. Not reading anyone's live tweets. 45 can suck it. I might consider watching the Dem response on the internet if I hear it's interesting.
",None
957984146592219136,2018-01-29,14:29:53,UTC,SmithParkCCL,"@RWPUSA My locally-owned Ace is just a few blocks from my house. They were getting more and more of my business already. No need ever to go back to Home Depot.
",None
957335890707152897,2018-01-27,19:33:57,UTC,SmithParkCCL,"This is my Saturday. For reals. https://twitter.com/fartpowder/status/956939855975591936
",None
956934565506904064,2018-01-26,16:59:14,UTC,SmithParkCCL,"Good gravy. If anyone who knows me ever writes an obit for me, for the love of kittens, make it this sort of memorial.https://twitter.com/rudepundit/status/956919583860019201
",None
956676012754030592,2018-01-25,23:51:50,UTC,SmithParkCCL,"This makes me so happy...https://twitter.com/JemiSHaaaZzz/status/956268496161210369
",None
955909687282565120,2018-01-23,21:06:44,UTC,SmithParkCCL,"Wow. This is bleak, but I cant argue with any of it.https://twitter.com/kurteichenwald/status/955877672961413120
",None
